Rk,Name,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP,Year,Team,Wins,Losses,Previous TS%,Previous TRB%,Previous AST%,Previous BPM,Previous VORP,Previous WS,Previous WS/48,Rookie,Previous VORP Team Rank,Previous TS% Team Rank,Previous TRB% Team Rank,Previous AST% Team Rank,Previous BPM Team Rank,Previous WS Team Rank,Previous WS/48 Team Rank,Top 5 Previous VORP Team Rank,Top 5 Previous TS% Team Rank,Top 5 Previous TRB% Team Rank,Top 5 Previous AST% Team Rank,Top 5 Previous BPM Team Rank,Top 5 Previous WS Team Rank,Top 5 Previous WS/48 Team Rank
6,Tayshaun Prince,32,45,1457,12.5,0.502,0.11,0.192,3.3,13.4,8.3,12.6,0.8,0.7,9.3,18.1,,1.2,0.6,1.7,0.057,,-0.4,-1.0,-1.4,0.2,2013,DET,29,53,0.47,8.0,13.2,-1.5,0.3,2.1,0.048,False,4.0,9.0,7.0,6.0,5.0,5.0,7.0,True,False,False,False,True,True,False
7,Andre Drummond,19,60,1243,21.6,0.578,0.006,0.465,15.4,27.2,21.2,4.1,2.5,6.1,12.2,17.2,,2.2,2.3,4.5,0.172,,1.0,1.5,2.5,1.4,2013,DET,29,53,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,13.0,13.0,13.0,13.0,13.0,13.0,13.0,False,False,False,False,False,False,False
8,Will Bynum,30,65,1219,16.6,0.532,0.141,0.243,2.6,6.6,4.6,34.8,2.0,0.3,17.3,27.0,,1.2,0.5,1.7,0.067,,0.6,-1.6,-1.0,0.3,2013,DET,29,53,0.459,6.5,22.4,-5.1,-0.4,-0.2,-0.022,False,8.0,10.0,8.0,3.0,11.0,10.0,10.0,False,False,False,True,False,False,False
9,Charlie Villanueva,28,69,1092,14.0,0.481,0.5579999999999999,0.106,5.1,20.6,12.7,8.4,1.5,2.8,7.4,21.9,,0.4,1.1,1.6,0.069,,0.5,-0.5,0.0,0.6,2013,DET,29,53,0.484,15.9,6.4,-0.7,0.1,0.4,0.096,False,6.0,8.0,2.0,9.0,4.0,9.0,5.0,False,False,True,False,True,False,True
10,Jonas Jerebko,25,49,892,15.7,0.531,0.263,0.278,8.6,15.4,11.9,8.1,2.3,0.7,10.6,20.2,,1.2,0.8,2.0,0.107,,0.3,-0.4,-0.1,0.4,2013,DET,29,53,0.5479999999999999,12.5,5.1,-1.5,0.2,3.3,0.108,False,5.0,3.0,4.0,10.0,6.0,4.0,4.0,True,True,True,False,False,True,True
11,José Calderón,31,28,887,18.2,0.654,0.414,0.118,0.8,8.5,4.5,34.1,1.8,0.2,17.0,15.4,,2.6,0.4,3.0,0.163,,3.3,-0.8,2.5,1.0,2013,DET,29,53,0.547,5.2,44.2,1.7,1.7,5.1,0.136,False,2.0,4.0,11.0,1.0,2.0,2.0,2.0,True,True,False,True,True,True,True
12,Khris Middleton,21,27,475,11.4,0.532,0.319,0.227,1.0,11.4,6.1,9.5,1.7,0.7,6.6,15.9,,0.6,0.3,0.9,0.08900000000000001,,-1.9,-0.1,-1.9,0.0,2013,DET,29,53,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,14.0,14.0,14.0,14.0,14.0,14.0,14.0,False,False,False,False,False,False,False
13,Kim English,24,41,407,7.9,0.477,0.446,0.259,2.2,8.4,5.2,9.8,2.1,0.6,13.2,16.1,,0.0,0.2,0.2,0.021,,-4.0,-0.2,-4.2,-0.2,2013,DET,29,53,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,15.0,15.0,15.0,15.0,15.0,15.0,15.0,False,False,False,False,False,False,False
14,Austin Daye,24,24,348,12.6,0.581,0.412,0.18600000000000005,3.2,17.9,10.4,9.6,0.8,1.8,11.0,15.4,,0.5,0.2,0.8,0.108,,-0.6,0.3,-0.2,0.2,2013,DET,29,53,0.394,9.0,9.2,-5.0,-0.5,-0.6,-0.05,False,11.0,11.0,5.0,7.0,10.0,11.0,11.0,False,False,True,False,False,False,False
15,Corey Maggette,33,18,257,7.9,0.489,0.276,0.632,2.2,9.1,5.6,11.4,1.2,0.6,14.9,20.2,,0.0,0.1,0.1,0.017,,-4.9,-0.9,-5.9,-0.2,2013,DET,29,53,0.517,8.1,8.3,-3.9,-0.4,0.7,0.038,False,9.0,5.0,6.0,8.0,9.0,8.0,8.0,False,True,False,False,False,False,False
16,Viacheslav Kravtsov,25,25,224,14.4,0.618,0.0,0.804,12.1,11.0,11.6,6.6,1.2,3.2,18.4,15.5,,0.3,0.1,0.4,0.086,,-1.4,-0.6,-2.0,0.0,2013,DET,29,53,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,16.0,16.0,16.0,16.0,16.0,16.0,16.0,False,False,False,False,False,False,False
1,Tristan Thompson,21,82,2564,16.1,0.516,0.004,0.364,13.2,22.1,17.5,6.9,1.2,2.2,11.7,18.3,,3.2,2.0,5.2,0.098,,-0.2,-1.6,-1.8,0.1,2013,CLE,24,58,0.469,15.5,3.3,-4.7,-1.0,1.1,0.038,False,16.0,12.0,3.0,16.0,12.0,9.0,11.0,False,False,True,False,False,False,False
2,Alonzo Gee,25,82,2541,10.5,0.505,0.294,0.276,3.3,11.7,7.3,8.2,2.2,0.9,13.7,16.9,,0.5,1.5,1.9,0.036000000000000004,,-2.2,-0.3,-2.6,-0.4,2013,CLE,24,58,0.516,10.0,10.6,-1.4,0.3,2.4,0.063,False,3.0,6.0,6.0,8.0,5.0,3.0,5.0,True,False,False,False,True,True,True
3,Kyrie Irving,20,59,2048,21.4,0.5529999999999999,0.261,0.271,1.8,10.8,6.1,32.7,2.3,0.8,13.8,30.2,,4.2,1.1,5.3,0.125,,4.3,-0.7,3.7,3.0,2013,CLE,24,58,0.5660000000000001,7.0,36.5,4.1,2.4,4.1,0.125,False,1.0,1.0,8.0,1.0,1.0,1.0,2.0,True,True,False,True,True,True,True
4,Tyler Zeller,23,77,2033,11.0,0.486,0.006999999999999999,0.281,8.7,16.7,12.5,7.4,0.9,2.8,13.1,15.9,,0.8,1.2,2.0,0.048,,-3.1,-0.9,-4.0,-1.0,2013,CLE,24,58,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,17.0,17.0,17.0,17.0,17.0,17.0,17.0,False,False,False,False,False,False,False
5,Dion Waiters,21,61,1756,13.7,0.4920000000000001,0.249,0.261,1.4,8.8,4.9,18.4,1.7,0.7,11.8,26.1,,0.3,0.6,0.9,0.026,,-0.4,-1.8,-2.1,-0.1,2013,CLE,24,58,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,18.0,18.0,18.0,18.0,18.0,18.0,18.0,False,False,False,False,False,False,False
6,C.J. Miles,25,65,1364,15.3,0.551,0.534,0.174,1.9,13.4,7.4,8.1,1.9,1.0,9.5,23.9,,1.8,0.8,2.6,0.092,,2.0,-0.9,1.1,1.1,2013,CLE,24,58,0.484,5.8,9.6,-1.8,0.0,1.5,0.063,False,6.0,11.0,12.0,10.0,6.0,5.0,6.0,False,False,False,False,False,True,False
7,Shaun Livingston,27,49,1135,14.6,0.5589999999999999,0.004,0.29600000000000004,2.8,9.8,6.2,24.6,1.7,2.1,15.7,14.7,,1.9,0.6,2.4,0.102,,-0.3,0.1,-0.2,0.5,2013,CLE,24,58,0.52,6.2,16.6,-1.3,0.2,1.3,0.055,False,4.0,4.0,11.0,5.0,4.0,7.0,7.0,True,True,False,True,True,False,False
8,Wayne Ellington,25,38,985,13.9,0.556,0.433,0.179,2.2,11.6,6.7,10.3,1.5,0.2,8.5,17.6,,1.6,0.3,1.9,0.093,,0.7,-1.2,-0.5,0.4,2013,CLE,24,58,0.487,5.6,5.5,-2.8,-0.2,0.8,0.041,False,9.0,10.0,13.0,14.0,9.0,10.0,9.0,False,False,False,False,False,False,False
9,Daniel Gibson,26,46,919,7.7,0.475,0.66,0.15,0.6,7.3,3.8,13.4,1.7,0.4,10.5,14.3,,0.3,0.2,0.5,0.026,,-2.8,-0.6,-3.4,-0.3,2013,CLE,24,58,0.493,6.3,13.5,-2.2,-0.1,0.5,0.028,False,7.0,8.0,10.0,7.0,7.0,12.0,12.0,False,False,False,False,False,False,False
10,Anderson Varejão,30,25,901,21.7,0.529,0.017,0.353,16.9,30.1,23.2,15.4,2.1,1.3,11.6,18.7,,2.2,1.1,3.3,0.173,,3.8,-0.1,3.7,1.3,2013,CLE,24,58,0.542,20.8,9.7,1.1,0.6,2.1,0.131,False,2.0,2.0,1.0,9.0,2.0,4.0,1.0,True,True,True,False,True,True,True
11,Luke Walton,32,50,857,11.3,0.453,0.37,0.11,4.9,15.2,9.8,28.7,2.5,1.2,24.0,13.0,,0.1,0.7,0.8,0.045,,-1.9,0.9,-1.0,0.2,2013,CLE,24,58,0.422,6.7,15.5,-8.4,-0.5,-0.5,-0.076,False,12.0,15.0,9.0,6.0,16.0,15.0,15.0,False,False,False,False,False,False,False
12,Marreese Speights,25,39,721,18.2,0.515,0.015,0.32,10.7,21.4,15.8,7.4,1.0,2.9,10.5,26.6,,0.9,0.6,1.4,0.094,,-0.7,-2.3,-3.1,-0.2,2013,CLE,24,58,0.491,16.2,6.0,-3.0,-0.4,2.7,0.096,False,11.0,9.0,2.0,13.0,10.0,2.0,4.0,False,False,True,False,False,True,True
13,Omri Casspi,24,43,503,12.9,0.486,0.475,0.256,4.4,22.7,13.1,8.8,2.6,1.9,11.0,17.7,,0.1,0.6,0.7,0.064,,-0.8,0.7,-0.1,0.2,2013,CLE,24,58,0.499,9.7,8.4,-2.2,-0.1,1.2,0.044,False,8.0,7.0,7.0,11.0,8.0,8.0,8.0,False,False,False,False,False,False,False
14,Jeremy Pargo,26,25,447,11.3,0.478,0.305,0.219,1.7,6.8,4.1,24.2,1.4,0.4,15.3,24.1,,-0.1,0.1,-0.1,-0.006,,-0.7,-1.9,-2.7,-0.1,2013,CLE,24,58,0.389,5.1,20.2,-7.6,-0.6,-0.8,-0.085,False,14.0,16.0,15.0,4.0,15.0,16.0,16.0,False,False,False,True,False,False,False
15,Kevin Jones,23,32,334,11.1,0.418,0.0,0.14,12.6,14.5,13.5,4.8,1.4,1.2,6.6,16.2,,0.1,0.2,0.2,0.032,,-1.9,-2.2,-4.1,-0.2,2013,CLE,24,58,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,19.0,19.0,19.0,19.0,19.0,19.0,19.0,False,False,False,False,False,False,False
16,Donald Sloan,25,20,257,9.9,0.455,0.244,0.321,1.3,11.8,6.3,22.0,1.0,0.0,12.7,17.7,,0.1,0.0,0.1,0.022,,-1.7,-1.2,-2.9,-0.1,2013,CLE,24,58,0.44,5.5,25.6,-5.4,-0.5,-0.3,-0.02,False,13.0,13.0,14.0,2.0,14.0,14.0,14.0,False,False,False,True,False,False,False
17,Samardo Samuels,24,18,196,6.2,0.411,0.017,0.4,5.6,11.2,8.3,6.3,0.8,1.2,7.8,17.4,,-0.1,0.0,-0.1,-0.016,,-4.6,-1.6,-6.2,-0.2,2013,CLE,24,58,0.517,12.4,4.2,-5.3,-0.7,0.7,0.039,False,15.0,5.0,4.0,15.0,13.0,11.0,10.0,False,True,True,False,False,False,False
18,Jon Leuer,23,9,91,3.3,0.359,0.107,0.214,6.1,10.7,8.3,8.5,1.1,0.0,14.0,17.5,,-0.2,0.0,-0.2,-0.092,,-6.5,-2.7,-9.3,-0.2,2013,CLE,24,58,0.536,11.9,7.3,-0.3,0.2,1.4,0.122,False,5.0,3.0,5.0,12.0,3.0,6.0,3.0,True,True,True,False,True,False,True
19,Chris Quinn,29,7,78,1.3,0.29600000000000004,0.313,0.125,1.4,1.6,1.5,16.3,2.0,0.0,26.2,13.1,,-0.2,0.0,-0.2,-0.124,,-7.2,-1.9,-9.2,-0.1,2013,CLE,24,58,0.428,5.0,21.1,-4.3,-0.2,0.1,0.024,False,10.0,14.0,16.0,3.0,11.0,13.0,13.0,False,False,False,True,False,False,False
1,LeBron James,28,76,2877,31.6,0.64,0.188,0.395,4.4,20.8,13.1,36.4,2.4,1.9,12.4,30.2,,14.6,4.7,19.3,0.322,,9.3,2.4,11.7,9.9,2013,MIA,66,16,0.605,12.6,33.6,10.9,7.6,14.5,0.298,False,1.0,2.0,7.0,1.0,1.0,1.0,1.0,True,True,False,True,True,True,True
2,Chris Bosh,28,74,2454,20.0,0.5920000000000001,0.08199999999999999,0.333,7.0,17.6,12.6,8.4,1.4,3.4,11.0,22.7,,5.6,3.4,9.0,0.175,,1.5,-0.2,1.3,2.1,2013,MIA,66,16,0.551,13.5,9.1,0.8,1.4,6.9,0.165,False,4.0,9.0,6.0,7.0,6.0,3.0,4.0,True,False,False,False,False,True,True
3,Dwyane Wade,31,69,2391,24.0,0.5710000000000001,0.06,0.389,4.7,12.6,8.9,26.6,2.8,1.9,13.2,29.5,,6.1,3.5,9.6,0.192,,3.7,0.7,4.4,3.8,2013,MIA,66,16,0.5589999999999999,8.7,27.3,7.9,4.0,7.7,0.227,False,2.0,8.0,11.0,2.0,2.0,2.0,2.0,True,False,False,True,True,True,True
4,Mario Chalmers,26,77,2068,13.3,0.5760000000000001,0.569,0.212,1.2,8.6,5.1,19.4,3.0,0.5,17.1,16.1,,2.6,2.5,5.2,0.12,,-0.5,0.9,0.4,1.3,2013,MIA,66,16,0.578,5.6,19.0,0.4,1.1,4.3,0.112,False,5.0,5.0,14.0,3.0,7.0,5.0,10.0,True,True,False,True,False,True,False
5,Ray Allen,37,79,2035,14.7,0.599,0.51,0.243,2.6,10.1,6.6,10.2,1.7,0.6,12.5,19.3,,3.4,1.9,5.4,0.126,,1.1,-0.8,0.3,1.2,2013,MIA,66,16,0.607,5.3,11.8,2.2,1.6,4.7,0.145,False,3.0,1.0,15.0,6.0,4.0,4.0,5.0,True,True,False,False,True,True,True
6,Shane Battier,34,72,1786,10.7,0.623,0.873,0.105,2.7,8.4,5.7,5.7,1.2,2.5,8.2,11.0,,2.8,1.6,4.4,0.119,,0.9,0.1,1.0,1.4,2013,MIA,66,16,0.504,6.2,8.0,0.9,1.1,3.3,0.104,False,6.0,11.0,13.0,9.0,5.0,8.0,12.0,False,False,False,False,True,False,False
7,Norris Cole,24,80,1590,7.9,0.483,0.231,0.188,1.5,8.2,5.0,15.2,1.9,0.4,18.4,17.0,,-0.8,1.4,0.6,0.019,,-4.3,-0.6,-4.9,-1.2,2013,MIA,66,16,0.452,4.3,17.0,-6.3,-1.4,0.0,0.0,False,17.0,15.0,17.0,4.0,16.0,16.0,16.0,False,False,False,True,False,False,False
8,Udonis Haslem,32,75,1414,9.9,0.535,0.0,0.179,9.0,25.3,17.6,3.8,1.1,0.9,14.2,10.7,,1.2,2.0,3.2,0.108,,-2.6,-0.5,-3.2,-0.4,2013,MIA,66,16,0.479,17.7,4.0,-2.4,-0.2,3.5,0.106,False,12.0,13.0,2.0,14.0,12.0,6.0,11.0,False,False,True,False,False,False,False
9,Mike Miller,32,59,900,13.5,0.596,0.758,0.048,2.6,18.0,10.7,16.2,1.2,0.4,12.9,14.4,,1.6,1.0,2.6,0.13699999999999998,,1.8,-0.3,1.5,0.8,2013,MIA,66,16,0.561,10.2,8.7,0.1,0.4,1.8,0.113,False,9.0,7.0,9.0,8.0,8.0,10.0,9.0,False,False,False,False,False,False,False
10,Rashard Lewis,33,55,792,11.1,0.53,0.526,0.181,3.1,15.0,9.4,5.7,1.4,1.4,10.9,18.2,,0.3,0.9,1.2,0.071,,-1.5,-1.0,-2.5,-0.1,2013,MIA,66,16,0.457,8.4,5.7,-3.5,-0.3,0.3,0.018000000000000002,False,13.0,14.0,12.0,11.0,13.0,14.0,14.0,False,False,False,False,False,False,False
11,Chris Andersen,34,42,624,17.4,0.631,0.024,0.7559999999999999,11.9,21.5,17.0,4.0,1.4,5.8,12.8,14.4,,1.6,1.1,2.7,0.207,,-1.0,0.8,-0.2,0.3,2013,MIA,66,16,0.583,17.8,1.8,2.3,0.5,1.9,0.183,False,7.0,4.0,1.0,16.0,3.0,9.0,3.0,False,True,True,False,True,False,True
12,Joel Anthony,30,62,566,10.4,0.542,0.0,0.412,10.4,14.4,12.5,3.1,1.2,6.1,21.5,8.6,,0.4,0.8,1.2,0.1,,-2.3,0.9,-1.3,0.1,2013,MIA,66,16,0.598,11.1,1.0,-0.5,0.5,3.4,0.122,False,8.0,3.0,8.0,17.0,11.0,7.0,7.0,False,True,False,False,False,False,False
13,James Jones,32,38,221,8.1,0.478,0.8690000000000001,0.066,0.0,11.6,6.1,8.4,0.5,2.2,4.6,14.2,,0.1,0.2,0.2,0.054000000000000006,,-2.0,-1.0,-3.0,-0.1,2013,MIA,66,16,0.5670000000000001,4.4,4.2,0.0,0.3,1.7,0.12,False,10.0,6.0,16.0,13.0,10.0,11.0,8.0,False,False,False,False,False,False,False
14,Juwan Howard,39,7,51,9.9,0.54,0.0,0.053,0.0,18.3,9.7,19.8,0.0,0.0,17.1,22.0,,0.0,0.0,0.0,0.039,,-7.3,-2.0,-9.3,-0.1,2013,MIA,66,16,0.354,14.8,7.8,-8.9,-0.3,-0.3,-0.076,False,14.0,17.0,4.0,10.0,17.0,17.0,17.0,False,False,True,False,False,False,False
15,Jarvis Varnado,24,8,40,-4.1,0.333,0.0,0.0,3.3,14.6,9.2,6.5,0.0,4.1,62.5,9.6,,-0.1,0.0,-0.1,-0.122,,-13.0,-0.5,-13.5,-0.1,2013,MIA,66,16,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,18.0,18.0,18.0,18.0,18.0,18.0,18.0,False,False,False,False,False,False,False
16,Josh Harrellson,23,6,31,8.5,0.506,0.556,0.222,12.6,15.0,13.9,0.0,1.7,2.6,23.3,19.9,,0.0,0.0,0.0,0.002,,-4.5,-1.4,-5.9,0.0,2013,MIA,66,16,0.505,15.4,3.3,0.1,0.3,1.4,0.127,False,11.0,10.0,3.0,15.0,9.0,12.0,6.0,False,False,True,False,False,False,False
17,Terrel Harris,25,7,29,7.2,0.434,0.125,1.0,18.0,20.1,19.1,9.5,0.0,0.0,25.8,25.6,,0.0,0.0,0.0,-0.04,,-5.2,-4.6,-9.8,-0.1,2013,MIA,66,16,0.434,9.6,12.2,-5.1,-0.3,0.1,0.011,False,15.0,16.0,10.0,5.0,14.0,15.0,15.0,False,False,False,True,False,False,False
18,Dexter Pittman,24,4,12,17.0,0.6,0.0,0.0,43.5,29.1,35.9,0.0,0.0,0.0,28.6,27.9,,0.0,0.0,0.0,0.114,,-6.0,-5.4,-11.3,0.0,2013,MIA,66,16,0.498,14.1,4.9,-6.0,-0.3,0.6,0.101,False,16.0,12.0,5.0,12.0,15.0,13.0,13.0,False,False,True,False,False,False,False
1,Al Horford,26,74,2756,19.8,0.56,0.006,0.196,8.2,23.0,15.7,15.3,1.5,2.2,11.3,21.8,,4.7,4.1,8.8,0.153,,1.3,0.6,1.9,2.7,2013,ATL,44,38,0.585,13.0,11.7,3.4,0.5,1.3,0.18,False,6.0,2.0,6.0,7.0,3.0,10.0,1.0,False,True,False,False,True,False,True
2,Josh Smith,27,76,2683,17.7,0.501,0.17,0.272,5.8,21.3,13.6,20.9,1.8,3.9,14.6,26.7,,-0.3,4.5,4.2,0.075,,0.3,1.5,1.8,2.5,2013,ATL,44,38,0.499,15.9,20.6,3.8,3.3,6.8,0.139,False,1.0,12.0,2.0,6.0,2.0,1.0,5.0,True,False,True,False,True,True,True
3,Jeff Teague,24,80,2628,16.8,0.5429999999999999,0.255,0.232,1.1,6.7,3.9,36.1,2.3,0.8,17.6,23.0,,3.5,2.6,6.1,0.111,,0.9,-0.6,0.3,1.5,2013,ATL,44,38,0.551,4.3,24.3,1.3,1.8,6.0,0.131,False,3.0,6.0,15.0,3.0,5.0,3.0,6.0,True,False,False,True,True,True,False
4,Kyle Korver,31,74,2259,13.9,0.637,0.6890000000000001,0.13,1.2,13.5,7.4,9.9,1.6,1.3,9.9,14.5,,4.0,2.5,6.4,0.13699999999999998,,1.1,0.7,1.8,2.2,2013,ATL,44,38,0.6,6.0,11.7,2.2,1.6,5.3,0.172,False,4.0,1.0,12.0,8.0,4.0,4.0,3.0,True,True,False,False,True,True,True
5,Devin Harris,29,58,1421,14.6,0.565,0.519,0.348,0.5,8.7,4.7,21.7,2.3,0.7,14.7,19.5,,1.8,1.5,3.3,0.111,,-0.5,0.6,0.1,0.8,2013,ATL,44,38,0.564,3.7,28.3,0.8,1.2,4.2,0.115,False,5.0,3.0,16.0,1.0,6.0,6.0,7.0,True,True,False,True,False,False,False
6,DeShawn Stevenson,31,56,1158,8.1,0.522,0.7979999999999999,0.08800000000000001,1.8,10.1,6.0,6.5,1.3,0.4,7.8,11.8,,0.5,0.9,1.5,0.061,,-2.0,-0.4,-2.4,-0.1,2013,ATL,44,38,0.413,6.1,6.5,-4.4,-0.6,-0.3,-0.014,False,14.0,16.0,11.0,13.0,14.0,16.0,15.0,False,False,False,False,False,False,False
7,Zaza Pachulia,28,52,1134,13.1,0.534,0.012,0.4270000000000001,13.5,20.3,17.0,10.3,1.6,0.8,19.6,14.6,,1.2,1.5,2.7,0.116,,-2.0,0.2,-1.7,0.1,2013,ATL,44,38,0.557,16.4,7.4,-0.7,0.5,5.0,0.147,False,7.0,5.0,1.0,11.0,8.0,5.0,4.0,False,True,True,False,False,True,True
8,Lou Williams,26,39,1119,15.9,0.555,0.442,0.273,0.8,7.3,4.1,20.4,2.0,0.7,13.0,23.6,,1.4,1.0,2.4,0.103,,1.3,-0.3,1.0,0.9,2013,ATL,44,38,0.525,5.1,22.4,4.0,2.5,6.1,0.174,False,2.0,10.0,13.0,5.0,1.0,2.0,2.0,True,False,False,True,True,True,True
9,Ivan Johnson,28,69,1035,15.7,0.546,0.037000000000000005,0.368,8.5,20.7,14.7,7.4,2.8,1.0,14.7,21.7,,0.6,1.7,2.3,0.106,,-2.3,0.7,-1.6,0.1,2013,ATL,44,38,0.5579999999999999,14.2,5.7,-2.2,0.0,2.2,0.113,False,9.0,4.0,3.0,14.0,11.0,7.0,8.0,False,True,True,False,False,False,False
10,Anthony Tolliver,27,62,963,8.4,0.531,0.616,0.236,3.7,14.5,9.2,4.8,0.8,1.0,13.1,13.2,,0.3,0.9,1.2,0.059,,-2.5,-0.5,-3.1,-0.3,2013,ATL,44,38,0.504,9.6,3.8,-2.6,-0.2,0.9,0.049,False,13.0,11.0,7.0,16.0,12.0,12.0,12.0,False,False,False,False,False,False,False
11,John Jenkins,21,61,902,13.0,0.5760000000000001,0.469,0.238,2.2,9.6,6.0,9.8,0.7,0.8,11.0,18.7,,1.1,0.6,1.7,0.091,,0.4,-1.2,-0.8,0.3,2013,ATL,44,38,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,17.0,17.0,17.0,17.0,17.0,17.0,17.0,False,False,False,False,False,False,False
12,Dahntay Jones,32,28,381,5.4,0.46,0.146,0.378,3.4,5.9,4.7,7.6,1.6,0.2,14.3,13.6,,-0.2,0.3,0.1,0.015,,-6.2,-0.4,-6.6,-0.4,2013,ATL,44,38,0.5329999999999999,6.3,9.6,-1.9,0.0,2.0,0.09,False,10.0,8.0,10.0,9.0,9.0,8.0,10.0,False,False,False,False,False,False,False
13,Mike Scott,24,40,376,16.3,0.5329999999999999,0.006999999999999999,0.381,12.1,21.3,16.7,5.4,0.6,0.4,10.9,23.7,,0.5,0.4,0.9,0.11,,-0.9,-2.6,-3.5,-0.1,2013,ATL,44,38,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,18.0,18.0,18.0,18.0,18.0,18.0,18.0,False,False,False,False,False,False,False
14,Johan Petro,27,31,352,11.0,0.468,0.036000000000000004,0.109,10.9,25.3,18.2,7.1,1.5,2.0,17.2,18.3,,-0.2,0.6,0.4,0.048,,-4.8,-0.3,-5.0,-0.3,2013,ATL,44,38,0.452,14.1,8.2,-4.7,-0.6,0.7,0.034,False,15.0,14.0,4.0,10.0,15.0,13.0,14.0,False,False,True,False,False,False,False
15,Anthony Morrow,27,24,301,12.3,0.526,0.342,0.162,3.9,6.0,4.9,4.8,2.1,0.3,3.3,18.9,,0.4,0.3,0.6,0.1,,-1.5,0.7,-0.8,0.1,2013,ATL,44,38,0.531,4.5,6.8,-1.9,0.0,1.7,0.051,False,11.0,9.0,14.0,12.0,10.0,9.0,11.0,False,False,False,False,False,False,False
16,Shelvin Mack,22,20,268,12.3,0.5770000000000001,0.417,0.16699999999999998,0.0,10.1,5.1,26.3,1.7,0.0,21.0,19.7,,0.1,0.2,0.4,0.068,,-2.2,-0.6,-2.8,-0.1,2013,ATL,44,38,0.468,6.7,26.0,-2.6,-0.1,0.7,0.042,False,12.0,13.0,8.0,2.0,13.0,14.0,13.0,False,False,False,True,False,False,False
17,Jannero Pargo,33,7,113,9.7,0.45,0.526,0.053,1.0,6.0,3.5,25.4,1.4,0.0,11.4,18.0,,0.0,0.1,0.1,0.041,,-2.0,-1.9,-3.9,0.0,2013,ATL,44,38,0.539,6.4,24.1,-0.6,0.2,1.3,0.095,False,8.0,7.0,9.0,4.0,7.0,11.0,9.0,False,False,False,True,False,False,False
18,Jeremy Tyler,21,1,5,8.5,,,,0.0,67.7,34.3,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.122,,-3.7,0.5,-3.2,0.0,2013,ATL,44,38,0.442,14.0,4.5,-7.8,-0.8,-0.2,-0.014,False,16.0,15.0,5.0,15.0,16.0,15.0,16.0,False,False,True,False,False,False,False
1,Martell Webster,26,76,2200,13.9,0.601,0.517,0.311,2.7,12.2,7.4,10.7,1.2,0.6,11.1,16.9,,3.9,2.4,6.3,0.138,,0.5,0.3,0.8,1.6,2013,WAS,29,53,0.5329999999999999,8.2,5.5,-1.6,0.1,1.5,0.064,False,8.0,8.0,10.0,11.0,10.0,8.0,10.0,False,False,False,False,False,False,False
2,Emeka Okafor,30,79,2052,15.8,0.496,0.0,0.278,10.7,26.8,18.7,7.9,1.1,3.0,12.2,19.5,,0.7,3.7,4.5,0.104,,-1.0,0.3,-0.7,0.7,2013,WAS,29,53,0.539,16.2,5.3,-0.5,0.3,1.7,0.103,False,5.0,6.0,1.0,12.0,4.0,5.0,2.0,True,False,True,False,True,True,True
3,Bradley Beal,19,56,1745,13.6,0.515,0.344,0.231,2.7,10.8,6.7,13.7,1.5,1.3,10.6,22.2,,1.0,2.0,3.0,0.08199999999999999,,0.0,0.2,0.2,1.0,2013,WAS,29,53,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,19.0,19.0,19.0,19.0,19.0,19.0,19.0,False,False,False,False,False,False,False
4,Kevin Séraphin,23,79,1721,10.3,0.478,0.0,0.123,6.8,15.5,11.1,6.1,0.7,2.7,14.7,23.5,,-2.1,2.2,0.1,0.004,,-4.9,-0.7,-5.5,-1.5,2013,WAS,29,53,0.5489999999999999,13.4,4.8,-1.7,0.1,2.3,0.094,False,9.0,3.0,4.0,15.0,11.0,3.0,4.0,False,True,True,False,False,True,True
5,Nenê,30,61,1659,17.0,0.5379999999999999,0.002,0.453,6.7,20.6,13.6,19.0,1.7,1.8,16.3,23.4,,1.3,2.7,4.0,0.116,,-0.4,1.7,1.3,1.3,2013,WAS,29,53,0.5539999999999999,14.7,11.7,0.2,0.4,1.6,0.092,False,3.0,2.0,2.0,9.0,3.0,7.0,5.0,True,True,True,False,True,False,True
